,X_train,Y_train
127,-7.076076076076076,3.6567808402259074
128,-7.053053053053053,3.650993631183246
129,-7.03003003003003,3.6475607167727855
130,-7.007007007007006,3.6445981640924234
131,-6.983983983983984,3.6433130133158285
132,-6.960960960960961,3.643862716441711
133,-6.937937937937938,3.648396582463172
134,-6.914914914914915,3.6505617987026686
135,-6.891891891891891,3.6540232013413805
136,-6.868868868868869,3.65734096056905
137,-6.8458458458458455,3.6592636261937033
138,-6.822822822822823,3.661815264049469
139,-6.7997997997998,3.6658756919951205
140,-6.776776776776776,3.6681101891157897
141,-6.753753753753754,3.670618258709111
142,-6.7307307307307305,3.6718043150682513
143,-6.707707707707708,3.671309780058107
144,-6.684684684684685,3.6720253580720907
145,-6.661661661661661,3.6743171105465153
146,-6.638638638638638,3.674132307580577
147,-6.615615615615615,3.676050300986853
148,-6.592592592592593,3.6764031658915153
149,-6.56956956956957,3.6789764968487666
150,-6.546546546546546,3.681435537372545
151,-6.523523523523523,3.680494700587037
152,-6.5005005005005,3.6787674390490195
153,-6.477477477477477,3.678620490109968
154,-6.454454454454455,3.6771837058568537
155,-6.431431431431431,3.6772878684695733
156,-6.408408408408408,3.6789561370430057
157,-6.385385385385385,3.676322937285155
158,-6.3623623623623615,3.6687354385025217
159,-6.33933933933934,3.6580636540377465
160,-6.316316316316316,3.6506258714272635
161,-6.293293293293293,3.641924060708216
162,-6.27027027027027,3.6317213571026676
163,-6.2472472472472464,3.6166813867133656
164,-6.2242242242242245,3.59656611602124
165,-6.201201201201201,3.570605876808985
166,-6.178178178178178,3.5401883406596544
167,-6.155155155155155,3.5109593707370674
168,-6.132132132132131,3.4799525915005187
169,-6.109109109109109,3.4404486350969496
170,-6.086086086086086,3.4024594893561146
171,-6.063063063063063,3.364430909424515
172,-6.04004004004004,3.3289077430446197
173,-6.017017017017016,3.295329546792159
174,-5.9939939939939935,3.261786734254464
175,-5.970970970970971,3.2323062992690232
176,-5.947947947947948,3.204138333678559
177,-5.924924924924925,3.1759647705852054
178,-5.901901901901901,3.147208684847203
179,-5.878878878878878,3.1154391675599
180,-5.8558558558558556,3.0847226328830515
181,-5.832832832832833,3.0531664732686905
182,-5.80980980980981,3.0182680575027128
183,-5.786786786786786,2.984712412826769
184,-5.763763763763763,2.9561349406218627
185,-5.7407407407407405,2.9314640399638945
186,-5.717717717717718,2.9068990047005094
187,-5.694694694694695,2.878404691011769
188,-5.671671671671671,2.8516596903367355
189,-5.648648648648648,2.8279683887562714
190,-5.625625625625625,2.805548360716136
191,-5.602602602602603,2.7788406771788328
192,-5.57957957957958,2.752866730980809
193,-5.556556556556556,2.7330459671483958
194,-5.533533533533533,2.7109927309058155
195,-5.51051051051051,2.690374928315594
196,-5.4874874874874875,2.673202976095022
197,-5.464464464464464,2.6585419575119937
198,-5.441441441441441,2.641687232274903
199,-5.418418418418418,2.622821407091131
200,-5.395395395395395,2.607215156130484
201,-5.372372372372372,2.5934756363546487
202,-5.349349349349349,2.5782807599559545
203,-5.326326326326326,2.5645813895537692
204,-5.303303303303303,2.549225092916911
205,-5.28028028028028,2.5304183309088795
206,-5.257257257257257,2.5092427221013
207,-5.234234234234234,2.4885202493584564
208,-5.211211211211211,2.46737059713274
209,-5.188188188188188,2.4487607899113786
210,-5.165165165165165,2.433545784968028
211,-5.142142142142141,2.417847025397202
212,-5.1191191191191185,2.40052744581278
213,-5.096096096096096,2.3849933314545453
214,-5.073073073073073,2.3687341197168155
215,-5.05005005005005,2.352570134875127
216,-5.027027027027026,2.33750411368663
217,-5.0040040040040035,2.32136857475485
218,-4.980980980980981,2.3017676036164434
219,-4.957957957957958,2.2816595944050224
220,-4.934934934934935,2.262030500980614
221,-4.911911911911911,2.242626938063972
222,-4.888888888888888,2.2238751697510044
223,-4.865865865865866,2.2059001521144093
224,-4.842842842842843,2.1907446706522977
225,-4.81981981981982,2.1744779626781905
226,-4.796796796796796,2.1613380779063505
227,-4.773773773773773,2.1490274550793744
228,-4.7507507507507505,2.132766691416369
229,-4.727727727727728,2.116979971013214
230,-4.704704704704704,2.101348053180762
231,-4.681681681681681,2.0849152142590683
232,-4.658658658658658,2.070315154089735
233,-4.635635635635635,2.055531712223125
234,-4.612612612612613,2.0409654476748855
235,-4.589589589589589,2.0282358520460715
236,-4.566566566566566,2.0140778543774895
237,-4.543543543543543,2.001704167185347
238,-4.52052052052052,1.9911447842909933
239,-4.4974974974974975,1.9809418315741336
240,-4.474474474474474,1.971460184048865
241,-4.451451451451451,1.9624712976534489
242,-4.428428428428428,1.9533118647607326
243,-4.405405405405405,1.9415952806199228
244,-4.382382382382382,1.9252592307905347
245,-4.359359359359359,1.9082091516813333
246,-4.336336336336336,1.8910756428701438
247,-4.313313313313313,1.8713630560786199
248,-4.29029029029029,1.8488476251962407
249,-4.2672672672672665,1.8329982902768156
250,-4.244244244244244,1.817700998299065
251,-4.221221221221221,1.8016118339172487
252,-4.198198198198198,1.7862126395931162
253,-4.175175175175175,1.77179196193953
254,-4.152152152152151,1.7596091754844945
255,-4.1291291291291286,1.7482380450540815
256,-4.106106106106106,1.7371853188183235
257,-4.083083083083083,1.7320731628514106
258,-4.06006006006006,1.7269270750205576
259,-4.037037037037036,1.720102451435843
260,-4.0140140140140135,1.7123124159670173
261,-3.9909909909909906,1.7093220252677348
262,-3.967967967967968,1.7076422961957272
263,-3.944944944944945,1.7079480512455016
264,-3.9219219219219212,1.709220663055202
265,-3.8988988988988984,1.707036133604716
266,-3.8758758758758756,1.7055618109634532
267,-3.8528528528528527,1.7044579835761773
268,-3.829829829829829,1.7044399405135062
269,-3.806806806806806,1.7036726861219065
270,-3.7837837837837833,1.7026227625572796
271,-3.7607607607607605,1.7002759092208104
272,-3.7377377377377377,1.6976128279849478
273,-3.714714714714714,1.6915843411045037
274,-3.691691691691691,1.685263575885872
275,-3.6686686686686683,1.6835404155244298
276,-3.6456456456456454,1.681209565741693
277,-3.6226226226226226,1.672046076367509
278,-3.599599599599599,1.663549622127878
279,-3.576576576576576,1.6538649579211706
280,-3.553553553553553,1.6438871309125251
281,-3.5305305305305303,1.635889518219756
282,-3.5075075075075075,1.628418353276659
283,-3.484484484484484,1.6237178811294952
284,-3.461461461461461,1.6226118702382861
285,-3.438438438438438,1.6172072042900432
286,-3.4154154154154153,1.608235836069895
287,-3.3923923923923915,1.5977420851397517
288,-3.3693693693693687,1.5828506569986485
289,-3.346346346346346,1.5668942246304518
290,-3.323323323323323,1.5499177561108726
291,-3.3003003003003,1.5279739704190634
292,-3.2772772772772765,1.5066030845701446
293,-3.2542542542542536,1.488229067635495
294,-3.231231231231231,1.4715362316367004
295,-3.208208208208208,1.4542604869340925
296,-3.185185185185185,1.4353751414888816
297,-3.1621621621621614,1.4165212584157325
298,-3.1391391391391386,1.398658934579416
299,-3.1161161161161157,1.3808089645839727
300,-3.093093093093093,1.3584541406444397
301,-3.07007007007007,1.3288587150375335
302,-3.0470470470470463,1.2982841049146585
303,-3.0240240240240235,1.270385579831216
304,-3.0010010010010006,1.2443620547416305
305,-2.977977977977978,1.2205668720692946
306,-2.954954954954954,1.1950136783271899
307,-2.9319319319319312,1.1701775588462529
308,-2.9089089089089084,1.1483929779397846
309,-2.8858858858858856,1.1276747837909846
310,-2.8628628628628627,1.1114758957576552
311,-2.839839839839839,1.097130562430622
312,-2.816816816816816,1.0859433374602698
313,-2.7937937937937933,1.0766769446050908
314,-2.7707707707707705,1.0658258694580212
315,-2.7477477477477477,1.0532916987089282
316,-2.724724724724724,1.0409657998104407
317,-2.701701701701701,1.0279177878530112
318,-2.6786786786786783,1.017423968062259
319,-2.6556556556556554,1.007017632405779
320,-2.6326326326326317,0.9956688994790581
321,-2.609609609609609,0.985002445017624
322,-2.586586586586586,0.9755156479265796
323,-2.563563563563563,0.9642319025706618
324,-2.5405405405405403,0.9500640316018436
325,-2.5175175175175166,0.9371734098573083
326,-2.494494494494494,0.9264868800980208
327,-2.471471471471471,0.9209618909514209
328,-2.448448448448448,0.9205017981667639
329,-2.4254254254254253,0.9199055553309248
330,-2.4024024024024015,0.9173384278582953
331,-2.3793793793793787,0.9123187971439048
332,-2.356356356356356,0.903935404773957
333,-2.333333333333333,0.8966360068015324
334,-2.31031031031031,0.8908292310905817
335,-2.2872872872872865,0.8889573932944714
336,-2.2642642642642636,0.8961064578500124
337,-2.241241241241241,0.9079883090811567
338,-2.218218218218218,0.9192200032647876
339,-2.1951951951951942,0.9339177621135056
340,-2.1721721721721714,0.9492156154524516
341,-2.1491491491491486,0.9695808906722282
342,-2.1261261261261257,0.9924089967736643
343,-2.103103103103103,1.0155486321238887
344,-2.080080080080079,1.0322500041510545
345,-2.0570570570570563,1.0456939124217497
346,-2.0340340340340335,1.0635653629509842
347,-2.0110110110110107,1.0825583963865255
348,-1.987987987987987,1.0983329451043284
349,-1.964964964964965,1.1119939599909607
350,-1.9419419419419413,1.1221160575159628
351,-1.9189189189189175,1.132963359189202
352,-1.8958958958958956,1.1429858000283903
353,-1.8728728728728719,1.1522856902400518
354,-1.84984984984985,1.157154999570212
355,-1.8268268268268262,1.158179824667072
356,-1.8038038038038025,1.158249113411498
357,-1.7807807807807805,1.1553056187299044
358,-1.7577577577577568,1.1506342268006222
359,-1.7347347347347348,1.144443710918389
360,-1.711711711711711,1.1382369287772087
361,-1.6886886886886874,1.1349240886792034
362,-1.6656656656656654,1.1293378255391258
363,-1.6426426426426417,1.1219175201430578
364,-1.6196196196196198,1.1146892651545186
365,-1.596596596596596,1.1079843715400641
366,-1.5735735735735723,1.1041326316760884
367,-1.5505505505505504,1.102869025268312
368,-1.5275275275275266,1.1019879749105366
369,-1.5045045045045047,1.1007591573081745
370,-1.481481481481481,1.100762290674424
371,-1.4584584584584572,1.101384143303265
372,-1.4354354354354353,1.1013680235187857
373,-1.4124124124124116,1.1034194706270624
374,-1.3893893893893896,1.110038344680136
375,-1.3663663663663659,1.1182539996127756
376,-1.3433433433433422,1.1282697805150437
377,-1.3203203203203202,1.1377723627673737
378,-1.2972972972972965,1.1454717581842677
379,-1.2742742742742745,1.1556290930083462
380,-1.2512512512512508,1.1704626933770343
381,-1.228228228228227,1.1877879264652225
382,-1.2052052052052051,1.2058430758200396
383,-1.1821821821821814,1.2175766904416876
384,-1.1591591591591595,1.2350263746557668
385,-1.1361361361361357,1.255164074267038
386,-1.113113113113112,1.2771316649743518
387,-1.09009009009009,1.2988926662283027
388,-1.0670670670670663,1.3182583608965857
389,-1.0440440440440426,1.3363788188582055
390,-1.0210210210210207,1.3561835951220302
391,-0.9979979979979969,1.3761238938908191
392,-0.974974974974975,1.3985710760313892
393,-0.9519519519519513,1.4247504717172161
394,-0.9289289289289275,1.4478097772556342
395,-0.9059059059059056,1.4683175855268933
396,-0.8828828828828819,1.4857974436760393
397,-0.8598598598598599,1.5045415434445852
398,-0.8368368368368362,1.5208597452826194
399,-0.8138138138138125,1.532056572016193
400,-0.7907907907907905,1.5399086494990664
401,-0.7677677677677668,1.5495310595379723
402,-0.7447447447447448,1.5576724213533215
403,-0.7217217217217211,1.5702710764904733
404,-0.6986986986986974,1.5815788947789544
405,-0.6756756756756754,1.5889659316490445
406,-0.6526526526526517,1.594510506188342
407,-0.6296296296296298,1.5982520751117446
408,-0.606606606606606,1.5982109808318588
409,-0.5835835835835823,1.5959475153133713
410,-0.5605605605605604,1.5900875644785952
411,-0.5375375375375366,1.5797556672445094
412,-0.5145145145145147,1.564910037385184
413,-0.49149149149149096,1.5520162528027706
414,-0.46846846846846724,1.5398379940283702
415,-0.4454454454454453,1.5294374652998082
416,-0.42242242242242156,1.5159317535628714
417,-0.3993993993993996,1.501456447416143
418,-0.3763763763763759,1.489275843593391
419,-0.35335335335335216,1.4761980737028328
420,-0.3303303303303302,1.4688893220529526
421,-0.3073073073073065,1.4639774946044894
422,-0.28428428428428276,1.4575362269632184
423,-0.2612612612612608,1.4507240224806301
424,-0.2382382382382371,1.4445313085153526
425,-0.21521521521521514,1.43346201658626
426,-0.1921921921921914,1.420078380497439
427,-0.1691691691691677,1.4038110638841308
428,-0.14614614614614574,1.387839312777329
429,-0.12312312312312201,1.3705590868312514
430,-0.10010010010010006,1.3535463090885411
431,-0.07707707707707634,1.336173572977753
432,-0.054054054054052614,1.3232313764484431
433,-0.031031031031030665,1.3098094694713476
434,-0.00800800800800694,1.2926405861154504
435,0.01501501501501501,1.275515369287716
436,0.038038038038038735,1.2523029297789483
437,0.06106106106106246,1.2286068490186515
438,0.08408408408408441,1.2007557540243616
439,0.10710710710710813,1.1734276915990005
440,0.13013013013013008,1.145515066774511
441,0.1531531531531538,1.1166041211944542
442,0.17617617617617753,1.083313990528369
443,0.19919919919919948,1.0494534188888294
444,0.2222222222222232,1.0153372968816534
445,0.24524524524524516,0.9816078320347315
446,0.2682682682682689,0.9549857735433329
447,0.2912912912912926,0.936683256548318
448,0.31431431431431456,0.9164709992282342
449,0.3373373373373383,0.8943234588873187
450,0.36036036036036023,0.8720410728391711
451,0.38338338338338396,0.8526552394189634
452,0.4064064064064077,0.8386872692789257
453,0.42942942942942963,0.8259543379188935
454,0.45245245245245336,0.8177051530708592
455,0.4754754754754753,0.8155694613903626
456,0.49849849849849903,0.8147806785364029
457,0.5215215215215228,0.8166916511850395
458,0.5445445445445447,0.8206807517116235
459,0.5675675675675684,0.8277456863685211
460,0.5905905905905922,0.8291804106748099
461,0.6136136136136141,0.8272200050876599
462,0.6366366366366378,0.8212675635400006
463,0.6596596596596598,0.81624946668795
464,0.6826826826826835,0.8096992193092208
465,0.7057057057057072,0.8014330766920754
466,0.7287287287287292,0.7946512458710082
467,0.7517517517517529,0.7876162608239058
468,0.7747747747747749,0.7823121967149258
469,0.7977977977977986,0.7736938981947173
470,0.8208208208208223,0.7617275674989983
471,0.8438438438438443,0.7520314208307413
472,0.866866866866868,0.7423507740190016
473,0.8898898898898899,0.7322717586826186
474,0.9129129129129137,0.7192325004743199
475,0.9359359359359374,0.7013452937868826
476,0.9589589589589593,0.6808932546133772
477,0.981981981981983,0.6576579321927822
478,1.005005005005005,0.6331106232246414
479,1.0280280280280287,0.6126628211109951
480,1.0510510510510525,0.5909498427237639
481,1.0740740740740744,0.5666483132214647
482,1.0970970970970981,0.5427665296934937
483,1.12012012012012,0.5211378069977604
484,1.1431431431431438,0.5010728072405469
485,1.1661661661661675,0.48094559488140054
486,1.1891891891891895,0.4613772980239846
487,1.2122122122122132,0.4426949229347585
488,1.2352352352352352,0.42375128226257713
489,1.2582582582582589,0.4062506999575969
490,1.2812812812812826,0.388685464939581
491,1.3043043043043046,0.36671607886209456
492,1.3273273273273283,0.35054378384277357
493,1.3503503503503502,0.33455045734555733
494,1.373373373373374,0.3161811267076447
495,1.3963963963963977,0.2978402973367159
496,1.4194194194194196,0.27706565108817593
497,1.4424424424424434,0.26002883161214174
498,1.465465465465467,0.2461309592964343
499,1.488488488488489,0.2338765093911456
500,1.5115115115115128,0.21919921326957179
501,1.5345345345345347,0.20101722138178868
502,1.5575575575575584,0.1788345153988642
503,1.5805805805805822,0.15133099806215744
504,1.603603603603604,0.12641531236180287
505,1.6266266266266278,0.10030876745262224
506,1.6496496496496498,0.07532965051541002
507,1.6726726726726735,0.04590793534438291
508,1.6956956956956972,0.015542631125713413
509,1.7187187187187192,-0.01122481649534078
510,1.741741741741743,-0.035015691424818834
511,1.7647647647647648,-0.061719832913938386
512,1.7877877877877886,-0.08866905288198418
513,1.8108108108108123,-0.11501301510858147
514,1.8338338338338342,-0.13839401251557626
515,1.856856856856858,-0.15817282336092658
516,1.87987987987988,-0.17842372119271413
517,1.9029029029029036,-0.20202673753508257
518,1.9259259259259274,-0.2261959771959995
519,1.9489489489489493,-0.2509629560715161
520,1.971971971971973,-0.27649367581301004
521,1.994994994994995,-0.3014676423251517
522,2.0180180180180187,-0.3259795321633392
523,2.0410410410410424,-0.3524754568028943
524,2.0640640640640644,-0.37898604606781583
525,2.087087087087088,-0.4072764771005971
526,2.11011011011011,-0.43523555121930807
527,2.133133133133134,-0.46234422497529476
528,2.1561561561561575,-0.49170328256086143
529,2.1791791791791795,-0.5258885042347443
530,2.202202202202203,-0.5640315270649962
531,2.225225225225227,-0.6036960021276898
532,2.248248248248249,-0.6385484398799053
533,2.2712712712712726,-0.6725583798525444
534,2.2942942942942945,-0.7074574691484018
535,2.3173173173173183,-0.7425015805491044
536,2.340340340340342,-0.7795989492757543
537,2.363363363363364,-0.8156295470150183
538,2.3863863863863877,-0.8503958377324348
539,2.4094094094094096,-0.8848627150489033
540,2.4324324324324333,-0.9211293522056041
541,2.455455455455457,-0.9595042788028392
542,2.478478478478479,-0.9981632311176503
543,2.5015015015015027,-1.03006838264596
544,2.5245245245245247,-1.0598756058245185
545,2.5475475475475484,-1.0939759751484384
546,2.570570570570572,-1.1257951045726144
547,2.593593593593594,-1.155750499988213
548,2.616616616616618,-1.186245315692882
549,2.6396396396396398,-1.2176407228750723
550,2.6626626626626635,-1.2469353822506974
551,2.685685685685687,-1.2712746640651602
552,2.708708708708709,-1.2895320058328985
553,2.731731731731733,-1.3030039695261781
554,2.754754754754755,-1.3185863707283656
555,2.7777777777777786,-1.328019059276989
556,2.8008008008008023,-1.3329563891644471
557,2.8238238238238242,-1.3373679895777588
558,2.846846846846848,-1.3407016737628608
559,2.86986986986987,-1.3448152911991151
560,2.8928928928928936,-1.3437525059841535
561,2.9159159159159174,-1.3394364778321717
562,2.9389389389389393,-1.3380298994080575
563,2.961961961961963,-1.3326545653473965
564,2.984984984984985,-1.3302713799629449
565,3.0080080080080087,-1.3292659986622277
566,3.0310310310310324,-1.3245711525093005
567,3.0540540540540544,-1.315767222476671
568,3.077077077077078,-1.3014356609219186
569,3.100100100100102,-1.283074901899202
570,3.123123123123124,-1.2671581658293622
571,3.1461461461461475,-1.2532920994297443
572,3.1691691691691695,-1.2429547518116821
573,3.192192192192193,-1.2326603199821125
574,3.215215215215217,-1.2235166891482487
575,3.238238238238239,-1.2189341793092052
576,3.2612612612612626,-1.2129858455668934
577,3.2842842842842845,-1.2083741413062399
578,3.3073073073073083,-1.2057988885966675
579,3.330330330330332,-1.2036923429311575
580,3.353353353353354,-1.2017466453169539
581,3.3763763763763777,-1.2041084158978057
582,3.3993993993993996,-1.2052989163364962
583,3.4224224224224233,-1.2074352593044253
584,3.445445445445447,-1.2088361413524658
585,3.468468468468469,-1.2101288180348726
586,3.4914914914914927,-1.2092517452563891
587,3.5145145145145147,-1.20176161845938
588,3.5375375375375384,-1.1912867866259633
589,3.560560560560562,-1.1816481542798194
590,3.583583583583584,-1.1708470445691574
591,3.606606606606608,-1.1580924479831478
592,3.6296296296296298,-1.1457871588238233
593,3.6526526526526535,-1.1395209164940567
594,3.675675675675677,-1.1362132643054441
595,3.698698698698699,-1.1339899472050554
596,3.721721721721723,-1.1312589858137145
597,3.744744744744745,-1.1263265893764696
598,3.7677677677677686,-1.1180991423347528
599,3.7907907907907923,-1.1091296036127825
600,3.8138138138138142,-1.0980529762632831
601,3.836836836836838,-1.0882799045962763
602,3.85985985985986,-1.0781526636044847
603,3.8828828828828836,-1.0726049677725071
604,3.9059059059059074,-1.0694436335757826
605,3.9289289289289293,-1.0607617448486173
606,3.951951951951953,-1.0528271155763171
607,3.9749749749749768,-1.0426612709917342
608,3.9979979979979987,-1.0323632344832656
609,4.021021021021022,-1.0180651627018404
610,4.044044044044044,-1.0060798821806496
611,4.067067067067068,-0.995976106219523
612,4.090090090090092,-0.9907151962507139
613,4.113113113113114,-0.9868094668662291
614,4.1361361361361375,-0.9873786969094462
615,4.1591591591591595,-0.9894611352509627
616,4.182182182182183,-0.9896703051632258
617,4.205205205205207,-0.9885957553136406
618,4.228228228228229,-0.9906648928793317
619,4.251251251251253,-0.9937128964131985
620,4.2742742742742745,-0.992194881534962
621,4.297297297297298,-0.9882487866416589
622,4.320320320320322,-0.9856857683416941
623,4.343343343343344,-0.982573051145362
624,4.366366366366368,-0.9805206763022885
625,4.38938938938939,-0.9756324278855908
626,4.412412412412413,-0.9696126144250092
627,4.435435435435437,-0.9643469066568436
628,4.458458458458459,-0.9636730817479771
629,4.481481481481483,-0.9662071872103093
630,4.504504504504505,-0.9681174803101494
631,4.527527527527528,-0.9713922287672998
632,4.550550550550552,-0.9761378136406773
633,4.573573573573574,-0.9768410966919212
634,4.596596596596598,-0.9807396445172556
635,4.61961961961962,-0.9858539878189833
636,4.6426426426426435,-0.99284449983536
637,4.665665665665667,-1.0010133366019376
638,4.688688688688689,-1.0119615059290674
639,4.711711711711713,-1.024453347627538
640,4.734734734734737,-1.038041143255156
641,4.7577577577577586,-1.0532477778885296
642,4.780780780780782,-1.0662359382568987
643,4.803803803803804,-1.0792754836068637
644,4.826826826826828,-1.097423781319502
645,4.849849849849852,-1.1161832510723375
646,4.872872872872874,-1.134135186485636
647,4.895895895895897,-1.153261617263479
648,4.918918918918919,-1.1793397867846294
649,4.941941941941943,-1.2056979808904766
650,4.964964964964967,-1.228474416789096
651,4.987987987987989,-1.2543772360182972
652,5.011011011011012,-1.282160444084613
653,5.034034034034034,-1.3099114571997332
654,5.057057057057058,-1.334705968939531
655,5.080080080080082,-1.3582354785990656
656,5.103103103103104,-1.3813927419178471
657,5.1261261261261275,-1.4031016963413643
658,5.1491491491491495,-1.4218785072935263
659,5.172172172172173,-1.4418905948870984
660,5.195195195195197,-1.4627882955239428
661,5.218218218218219,-1.4800756064382687
662,5.241241241241243,-1.497146602582951
663,5.2642642642642645,-1.516047646764899
664,5.287287287287288,-1.5313583960810881
665,5.310310310310312,-1.547869881711082
666,5.333333333333334,-1.5704522157346659
667,5.356356356356358,-1.5937714133046605
668,5.37937937937938,-1.6182161008267477
669,5.402402402402403,-1.6406434991583094
670,5.425425425425427,-1.660628254647808
671,5.448448448448449,-1.6809063772787567
672,5.471471471471473,-1.7023589033296371
673,5.494494494494495,-1.7203179946313998
674,5.517517517517518,-1.7397453939860474
675,5.540540540540542,-1.7604369301348062
676,5.563563563563564,-1.7820831542535616
677,5.586586586586588,-1.8033105288049296
678,5.6096096096096115,-1.8257480329704694
679,5.6326326326326335,-1.8469006515598725
680,5.655655655655657,-1.8719130897632739
681,5.678678678678679,-1.8994697440465433
682,5.701701701701703,-1.9289831282654477
683,5.724724724724727,-1.9584077529844757
684,5.7477477477477485,-1.9865515829060885
685,5.770770770770772,-2.0187370411312147
686,5.793793793793794,-2.0499078641902297
687,5.816816816816818,-2.080117418285038
688,5.839839839839842,-2.1065919954246017
689,5.862862862862864,-2.1359920696053427
690,5.885885885885887,-2.1665723245813195
691,5.908908908908909,-2.1999619122511076
692,5.931931931931933,-2.236023459899193
693,5.954954954954957,-2.269886282437259
694,5.977977977977979,-2.302404514603226
695,6.001001001001001,-2.332070902400528
696,6.024024024024026,-2.36020348938405
